id,sku,type,sex,color,breed,feed,age_in_month,slides,sale_offer_percentage,feedlot_in_month,teeth,parts_available,height_in_inch,youtube_slug,weight_in_kg,price,is_special,is_dewormed,is_fmd_vaccinated,is_anthrax_vaccinated,is_lumpy_skin_disease,size,thumbnail,created_at,status
9714be05-9dc6-4ea1-b801-24ef43338e65,BLF 4872,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '4a98fc24-b576-488f-8738-29913fd006e1', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4872_2.jpg'}, {'id': '92c404b3-1cc7-4fe4-9164-e0b576aa9a18', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4872_3.jpg'}, {'id': 'e335beeb-0586-42dd-8e63-7d0e319f9d7d', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4872_4.jpg'}]",0.0,6 Months,2,0,50.0,nmbNdoh29Us,392.0,250000.00,False,True,True,True,True,MEDIUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4872_1.jpg,2025-05-05T15:24:22.491694+06:00,AVAILABLE
ae0e032e-23ad-4aa9-9df2-138872a107e8,BLF 4866,COW,MALE_BULL,NON_RED,HOSTINE_CROSS,['GRASS_FED_GRAIN_FINISHED'],2.5 Years,"[{'id': 'e2f8ff49-63cb-4bae-a072-5396aabf2168', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4866_2.jpg'}, {'id': 'c83c84e6-bac9-458d-859f-5e628c7a423c', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4866_3.jpg'}, {'id': 'b96c3657-afa5-4c89-9742-4c4e8b7a9a73', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4866_4.jpg'}]",0.0,12 Months,4,0,54.0,8TWuyQ29jag,690.0,419000.00,True,True,True,True,True,LARGE,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4866_1.jpg,2025-05-03T16:18:41.245497+06:00,AVAILABLE
9feb300f-bbb7-437c-97bc-8aa865eb7935,BLF 4696,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2.5 Years,"[{'id': 'b9f3bc96-4a7f-444a-8b87-12db0c48a6ba', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4696_2.jpg'}, {'id': '52d303da-6d2b-4e4e-86c4-fe8a36b626d9', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4696_3.jpg'}, {'id': '74941983-511b-4b0e-9a38-8f1858a1b660', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4696_4.jpg'}]",0.0,6 Months,4,0,42.8,sD2ILNZnxCI,236.0,152000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4696_1.jpg,2025-04-24T12:46:19.920542+06:00,ORDERED
c22f5e76-e6a2-4b57-bf4d-ce68c82abc9d,BLF 4682,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '9678e81b-2655-442d-aadf-dc8bb1e4dc5d', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4682_2.jpg'}, {'id': 'eadc411d-c86b-411d-abb0-a449831f93a5', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4682_3.jpg'}, {'id': '180c501c-3b9d-49a4-b639-fb9737e47a4f', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4682_4.jpg'}]",0.0,6 Months,2,0,40.6,0FyIH9HdrXY,206.0,135000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4682_1.jpg,2025-04-24T11:37:05.382140+06:00,AVAILABLE
712cbb90-8796-4d8e-81a7-af7b5c9c855d,BLF 4669,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': 'b5f7f082-8c39-46d2-bf55-c402a1fd26af', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4669_2.jpg'}, {'id': '5d22ef9a-a00d-477d-b8db-7dc6898206c5', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4669_3.jpg'}, {'id': '63c729b8-fdb3-4342-b3eb-c869fa7901e8', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4669_4.jpg'}]",0.0,6 Months,2,0,39.2,BRVIrzEP8GY,212.0,138000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4669_1.jpg,2025-04-24T10:26:04.841896+06:00,ORDERED
2dac7a5d-7526-4fe7-a62d-9346a96b7b73,BLF 4655,COW,MALE_BULL,NON_RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '56d72ba4-dd70-4ca6-ae35-b8bd55cc2ef0', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4655_2.jpg'}, {'id': '204586d3-3d48-41e3-841d-bc3fcdc1889b', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4655_3.jpg'}, {'id': 'c20904f8-fce9-43db-a919-0ccbb108e864', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4655_4.jpg'}]",0.0,6 Months,2,0,42.0,MChE48xekeM,256.0,165000.00,True,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4655_1.jpg,2025-04-23T16:45:55.955609+06:00,AVAILABLE
5860bf9c-5344-44f3-8428-dc41f3bd523b,BLF 4641,COW,MALE_BULL,RED,LOCAL,['GRASS_FED_GRASS_FINISHED'],2 Years,"[{'id': 'e20f8357-1bcf-4a88-9f9c-7f4ea3a12809', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4641_2.jpg'}, {'id': '8a0c6035-0ad2-4f51-9c13-72183571b113', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4641_3.jpg'}, {'id': '3d8bc7c3-7d99-49a4-ad5c-50fd9e69384e', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4641_4.jpg'}]",0.0,6 Months,2,0,43.0,MCo6ZvQw954,265.0,169000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4641_1.jpg,2025-04-23T16:27:13.470620+06:00,AVAILABLE
fafb9ce1-dc75-4564-80c9-3466a71103e4,BLF 4899,COW,MALE_BULL,NON_RED,HOSTINE_CROSS,['GRASS_GRAIN_FED'],2 Years,"[{'id': '7e81f983-9039-473b-ac3f-3644c1e6030f', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4899_2.jpg'}, {'id': '12c95ec4-d75f-42df-981c-7fc041f03fc0', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4899_3.jpg'}, {'id': '36be13dd-e6bb-49b0-a250-de44f6d09601', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4899_4.jpg'}]",0.0,6 Months,2,0,40.3,E7IBP8Bp5lU,225.0,144000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4899_1.jpg,2025-05-12T15:58:49.877662+06:00,AVAILABLE
8c792903-7bcd-40e3-a176-8d9e41fc009c,BLF 4906,COW,MALE_BULL,NON_RED,HOSTINE_CROSS,['GRASS_GRAIN_FED'],2 Years,"[{'id': '507d73be-d0d9-4cc7-b9f9-ea1a83d07aa9', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4906_2.jpg'}, {'id': '186135b1-5b8a-47a7-bec4-605c0cbef997', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4906_3.jpg'}, {'id': '010c18fc-7b17-4011-88e0-f6a46947e100', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4906_4.jpg'}]",0.0,6 Months,2,0,41.5,CnyvQrmrZwA,276.0,26500.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4906_1.jpg,2025-05-06T10:08:34.272166+06:00,SHARED_ORDERED
6b54d462-1ffa-4922-bc17-1f4d7bac8ccb,BLF 4912,COW,MALE_BULL,RED,LOCAL,['GRASS_GRAIN_FED'],2 Years,"[{'id': '4e0a8d74-2eda-4560-8e00-f008d3e7bb28', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4912_2.jpg'}, {'id': '07388c39-0c68-40a0-afe2-1f30d1d9dc5e', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4912_3.jpg'}, {'id': '7b5b2ba6-24d8-4fc9-bd22-3880c871edb4', 'image': 'https://uploads-master.aws.bengalmeat.com/media/cattle-image/2025/BLF_4912_4.jpg'}]",0.0,6 Months,2,0,42.9,1bmbjAP5nOg,231.0,149000.00,False,True,True,True,True,MINIMUM,https://uploads-master.aws.bengalmeat.com/media/cattle-thumbnail/2025/BLF_4912_1.jpg,2025-05-08T11:07:39.909096+06:00,ORDERED
